,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
28678,1,Internet,RoundTrip,240,3,1,2,MELPVG,China,0,0,1,8.83,0
28679,1,Internet,RoundTrip,232,3,1,3,MELPVG,China,0,0,0,8.83,0
28680,2,Internet,RoundTrip,187,3,1,7,MELREP,Australia,0,0,0,8.83,0
28681,1,Internet,RoundTrip,56,3,9,1,MELRGN,Australia,0,0,0,8.83,0
28682,1,Internet,RoundTrip,8,3,2,6,MELSBW,Malaysia,1,1,1,8.83,0
28683,3,Mobile,RoundTrip,357,3,2,1,MELSBW,Malaysia,1,1,1,8.83,1
28684,1,Mobile,RoundTrip,1,3,4,3,MELSBW,Malaysia,1,0,0,8.83,0
28685,1,Internet,RoundTrip,2,3,11,2,MELSBW,Australia,1,1,1,8.83,0
28686,2,Mobile,RoundTrip,75,3,8,5,MELSBW,Malaysia,1,1,0,8.83,1
28687,1,Internet,RoundTrip,3,3,15,1,MELSBW,Australia,0,1,1,8.83,1
28688,1,Internet,RoundTrip,64,3,11,2,MELSBW,Australia,1,1,1,8.83,0
28689,2,Internet,RoundTrip,22,3,6,4,MELSBW,Malaysia,0,0,0,8.83,0
28690,1,Internet,RoundTrip,36,3,0,3,MELSBW,Malaysia,1,0,0,8.83,0
28691,1,Internet,RoundTrip,89,3,6,6,MELSGN,Singapore,1,1,0,8.83,0
28692,1,Internet,RoundTrip,56,3,3,4,MELSGN,Australia,0,0,0,8.83,0
28693,2,Internet,RoundTrip,22,3,14,3,MELSGN,Malaysia,0,0,0,8.83,0
28694,1,Internet,RoundTrip,109,3,12,1,MELSGN,Australia,0,0,1,8.83,0
28695,1,Internet,RoundTrip,28,3,9,4,MELSGN,Vietnam,0,0,0,8.83,0
28696,1,Internet,RoundTrip,66,3,0,2,MELSGN,Australia,1,0,0,8.83,0
28697,1,Internet,RoundTrip,23,3,16,3,MELSGN,Vietnam,1,1,1,8.83,0
28698,1,Internet,RoundTrip,3,3,9,4,MELSGN,Vietnam,0,0,0,8.83,1
28699,2,Internet,RoundTrip,118,3,2,6,MELSGN,Australia,0,0,1,8.83,0
28700,1,Internet,RoundTrip,33,3,4,1,MELSGN,Australia,1,0,0,8.83,0
28701,1,Internet,RoundTrip,3,3,11,3,MELSGN,Australia,0,0,0,8.83,0
28702,2,Internet,RoundTrip,232,3,7,4,MELSGN,Australia,0,0,0,8.83,0
28703,1,Internet,RoundTrip,16,3,6,1,MELSGN,Australia,1,1,1,8.83,0
28704,1,Internet,RoundTrip,12,3,5,6,MELSGN,Australia,0,0,0,8.83,0
28705,1,Internet,RoundTrip,57,3,3,4,MELSGN,Vietnam,1,0,0,8.83,0
28706,1,Internet,RoundTrip,2,3,10,6,MELSGN,Australia,1,0,1,8.83,0
28707,1,Internet,RoundTrip,246,3,7,4,MELSGN,Australia,0,0,0,8.83,0
28708,1,Internet,RoundTrip,29,3,11,4,MELSGN,Australia,0,0,0,8.83,0
28709,1,Internet,RoundTrip,56,3,7,5,MELSIN,Indonesia,0,0,1,8.83,0
28710,1,Internet,RoundTrip,8,3,10,4,MELSIN,Australia,0,0,0,8.83,0
28711,1,Internet,RoundTrip,11,3,13,1,MELSIN,Australia,0,0,1,8.83,0
28712,1,Mobile,RoundTrip,4,3,5,3,MELSIN,Australia,0,0,0,8.83,0
28713,1,Internet,RoundTrip,42,3,7,4,MELSIN,Singapore,1,1,0,8.83,0
28714,1,Internet,RoundTrip,10,3,2,3,MELSUB,Indonesia,0,0,0,8.83,0
28715,1,Internet,RoundTrip,161,3,8,5,MELTPE,Taiwan,1,0,0,8.83,0
28716,1,Mobile,RoundTrip,4,3,15,6,MELTPE,Australia,0,0,0,8.83,0
28717,1,Mobile,RoundTrip,70,3,5,3,MELTPE,Australia,0,0,0,8.83,0
28718,1,Internet,RoundTrip,12,3,12,7,MELTPE,Taiwan,0,0,0,8.83,0
28719,1,Internet,RoundTrip,68,3,15,7,MELTPE,Australia,0,0,1,8.83,0
28720,1,Internet,RoundTrip,21,3,15,5,MELTPE,Australia,0,0,1,8.83,0
28721,1,Internet,RoundTrip,6,3,10,3,MELTPE,United States,1,1,1,8.83,0
28722,1,Internet,RoundTrip,35,3,13,1,MELTPE,Taiwan,1,1,1,8.83,0
28723,4,Internet,RoundTrip,4,3,11,4,MELTPE,Taiwan,1,0,1,8.83,0
28724,2,Internet,RoundTrip,67,3,14,1,MELTPE,Taiwan,1,0,1,8.83,0
28725,1,Internet,RoundTrip,63,3,10,4,MELTPE,Taiwan,1,0,0,8.83,0
28726,1,Internet,RoundTrip,4,3,23,3,MELTPE,Australia,0,0,0,8.83,0
28727,1,Internet,RoundTrip,204,3,11,4,MELTPE,Taiwan,1,0,0,8.83,0
28728,1,Internet,RoundTrip,40,3,5,5,MELTPE,Australia,0,0,0,8.83,0
28729,2,Internet,RoundTrip,10,3,6,1,MELTPE,Taiwan,1,1,1,8.83,0
28730,1,Internet,RoundTrip,42,3,7,4,MELTPE,Australia,0,0,0,8.83,0
28731,6,Internet,RoundTrip,143,3,14,5,MELTPE,Taiwan,0,0,1,8.83,0
28732,1,Internet,RoundTrip,38,3,10,1,MELTPE,Taiwan,1,0,0,8.83,0
28733,1,Internet,RoundTrip,8,3,17,2,MELTPE,Taiwan,0,0,0,8.83,0
28734,1,Internet,RoundTrip,79,3,3,3,MELTPE,Taiwan,0,0,0,8.83,0
28735,4,Internet,RoundTrip,36,3,10,3,MELTPE,Taiwan,1,0,1,8.83,0
28736,1,Internet,RoundTrip,2,3,4,4,MELTPE,Taiwan,0,0,0,8.83,0
28737,2,Internet,RoundTrip,143,3,14,5,MELTPE,Taiwan,1,0,1,8.83,0
28738,1,Mobile,RoundTrip,3,3,2,1,MELTPE,Taiwan,0,0,1,8.83,0
28739,1,Internet,RoundTrip,13,3,9,3,MELTRZ,Australia,0,1,1,8.83,0
28740,1,Internet,RoundTrip,16,3,14,3,MELTRZ,Australia,1,1,1,8.83,0
28741,1,Internet,RoundTrip,55,3,6,1,MELTRZ,United Arab Emirates,0,1,0,8.83,1
28742,1,Internet,RoundTrip,55,3,5,1,MELTRZ,United Arab Emirates,1,1,1,8.83,0
28743,1,Internet,RoundTrip,23,3,3,1,MELTRZ,Australia,0,1,1,8.83,0
28744,2,Internet,RoundTrip,11,3,13,4,MFMPER,India,1,1,0,5.62,0
28745,1,Internet,RoundTrip,8,3,6,3,MFMPER,Australia,0,0,1,5.62,0
28746,1,Internet,RoundTrip,10,3,23,7,MFMPER,Macau,1,1,1,5.62,1
28747,1,Internet,RoundTrip,0,3,2,6,MFMSYD,Australia,0,0,0,8.58,0
28748,1,Internet,RoundTrip,28,3,1,3,MNLOOL,Philippines,0,1,1,8.83,0
28749,1,Internet,RoundTrip,54,3,7,6,MNLOOL,Australia,0,1,1,8.83,0
28750,1,Internet,RoundTrip,6,3,12,7,MNLOOL,Australia,1,0,0,8.83,0
28751,1,Internet,RoundTrip,21,3,1,3,MNLOOL,Philippines,1,1,1,8.83,0
28752,1,Internet,RoundTrip,15,3,5,4,MNLOOL,Philippines,0,0,0,8.83,0
28753,1,Internet,RoundTrip,28,3,3,3,MNLOOL,Philippines,0,1,1,8.83,0
28754,1,Internet,RoundTrip,1,3,17,3,MNLPER,Australia,0,0,0,5.62,1
28755,1,Internet,RoundTrip,2,3,6,1,MNLPER,Australia,0,0,1,5.62,0
28756,1,Internet,RoundTrip,12,3,4,4,MNLSYD,Philippines,0,1,0,8.58,0
28757,4,Internet,RoundTrip,17,3,12,7,MNLSYD,Philippines,0,0,0,8.58,0
28758,1,Mobile,RoundTrip,29,3,13,4,MRUPEN,Mauritius,0,0,1,7.42,1
28759,2,Internet,RoundTrip,59,3,13,1,MRUSIN,Singapore,0,0,1,7.42,0
28760,1,Internet,RoundTrip,20,3,17,4,MYYPER,Malaysia,0,0,1,5.62,0
28761,1,Internet,RoundTrip,114,3,13,1,MYYPER,Malaysia,0,0,0,5.62,0
28762,1,Internet,RoundTrip,27,3,13,5,MYYPER,Malaysia,1,0,0,5.62,1
28763,1,Internet,RoundTrip,53,3,2,7,MYYPER,Australia,0,0,1,5.62,0
28764,1,Internet,RoundTrip,129,3,22,1,MYYPER,Germany,1,1,0,5.62,0
28765,1,Internet,RoundTrip,9,3,0,4,MYYPER,Malaysia,1,1,0,5.62,0
28766,2,Internet,RoundTrip,25,3,7,7,MYYPER,Malaysia,1,0,1,5.62,0
28767,1,Internet,RoundTrip,7,3,5,4,MYYPER,Australia,1,0,0,5.62,0
28768,2,Internet,RoundTrip,3,3,9,6,MYYPER,Indonesia,1,0,1,5.62,0
28769,1,Internet,RoundTrip,19,3,12,3,MYYPER,Malaysia,1,1,0,5.62,0
28770,3,Internet,RoundTrip,70,3,6,6,MYYPER,Brunei,0,1,0,5.62,0
28771,4,Internet,RoundTrip,83,3,6,5,MYYPER,Brunei,1,0,0,5.62,1
28772,1,Internet,RoundTrip,25,3,11,2,MYYSYD,United Kingdom,0,0,0,8.58,0
28773,2,Internet,RoundTrip,21,3,12,4,OOLPEK,Australia,0,1,0,8.83,0
28774,1,Internet,RoundTrip,22,3,6,3,OOLPEK,Hong Kong,0,1,0,8.83,0
28775,2,Internet,RoundTrip,37,3,8,1,OOLPEK,Australia,0,0,1,8.83,0
28776,1,Internet,RoundTrip,14,3,21,1,OOLPEN,Australia,1,1,1,8.83,0
28777,1,Internet,RoundTrip,20,3,11,2,OOLPEN,Australia,1,0,1,8.83,0
28778,1,Internet,RoundTrip,11,3,3,4,OOLPEN,Singapore,0,0,0,8.83,0
28779,1,Mobile,RoundTrip,9,3,8,5,OOLPEN,Malaysia,1,1,1,8.83,0
28780,1,Mobile,RoundTrip,30,3,14,1,OOLPEN,Australia,1,0,1,8.83,0
28781,1,Internet,RoundTrip,97,3,9,4,OOLPEN,Australia,0,0,0,8.83,0
28782,1,Internet,RoundTrip,2,3,8,3,OOLPUS,Australia,1,1,1,8.83,0
28783,1,Internet,RoundTrip,52,3,16,4,OOLPUS,South Korea,1,0,0,8.83,0
28784,1,Internet,RoundTrip,15,3,11,3,OOLREP,Australia,0,0,0,8.83,0
28785,1,Internet,RoundTrip,4,3,2,7,OOLSBW,Australia,0,0,0,8.83,0
28786,1,Internet,RoundTrip,48,3,8,5,OOLSBW,Australia,1,0,0,8.83,0
28787,1,Internet,RoundTrip,1,3,17,4,OOLSGN,Vietnam,0,0,0,8.83,0
28788,1,Internet,RoundTrip,8,3,13,6,OOLSGN,Australia,0,0,0,8.83,0
28789,1,Internet,RoundTrip,21,3,7,3,OOLSGN,Australia,0,0,0,8.83,0
28790,1,Internet,RoundTrip,15,3,11,3,OOLSGN,Australia,0,0,1,8.83,0
28791,1,Internet,RoundTrip,3,3,16,3,OOLSGN,Czech Republic,1,0,0,8.83,1
28792,1,Internet,RoundTrip,66,3,3,1,OOLSIN,Singapore,0,0,1,8.83,1
28793,1,Internet,RoundTrip,7,3,10,5,OOLSIN,Australia,0,0,0,8.83,0
28794,1,Internet,RoundTrip,91,3,9,4,OOLSIN,Singapore,0,1,0,8.83,0
28795,1,Internet,RoundTrip,49,3,4,3,OOLSIN,Singapore,0,0,0,8.83,0
28796,1,Internet,RoundTrip,1,3,12,7,OOLSIN,Singapore,1,0,0,8.83,0
28797,1,Internet,RoundTrip,17,3,8,1,OOLSIN,Singapore,0,1,0,8.83,0
28798,1,Internet,RoundTrip,169,3,13,3,OOLSIN,Singapore,0,0,1,8.83,0
28799,1,Internet,RoundTrip,1,3,11,7,OOLSIN,Singapore,1,0,0,8.83,0
28800,2,Internet,RoundTrip,0,3,11,5,OOLTGG,Australia,1,1,1,8.83,0
28801,1,Internet,RoundTrip,1,3,13,7,OOLTPE,Taiwan,0,0,0,8.83,0
28802,1,Mobile,RoundTrip,25,3,9,1,OOLTPE,Taiwan,0,1,0,8.83,0
28803,1,Internet,RoundTrip,23,3,10,6,OOLTPE,Australia,0,0,0,8.83,0
28804,4,Internet,RoundTrip,21,3,9,4,PEKPEN,Malaysia,1,0,1,6.42,0
28805,1,Internet,RoundTrip,13,3,4,2,PEKPEN,China,1,0,0,6.42,0
28806,1,Internet,RoundTrip,22,3,7,2,PEKPEN,Malaysia,1,0,0,6.42,1
28807,2,Internet,RoundTrip,15,3,18,2,PEKPEN,China,0,1,0,6.42,0
28808,1,Internet,RoundTrip,81,3,21,3,PEKPEN,United Kingdom,0,0,0,6.42,0
28809,5,Internet,RoundTrip,56,3,7,6,PEKPEN,Malaysia,1,1,1,6.42,0
28810,1,Internet,RoundTrip,60,3,6,7,PEKPEN,Malaysia,1,1,1,6.42,0
28811,2,Internet,RoundTrip,10,3,13,4,PEKPEN,Malaysia,1,0,0,6.42,1
28812,2,Mobile,RoundTrip,42,3,12,1,PEKPEN,Malaysia,1,0,1,6.42,1
28813,1,Internet,RoundTrip,24,3,12,2,PEKPER,Australia,0,1,1,6.42,1
28814,2,Internet,RoundTrip,5,3,3,3,PEKSBW,Malaysia,1,0,0,6.42,0
28815,2,Internet,RoundTrip,276,3,22,4,PEKSBW,Indonesia,0,1,0,6.42,1
28816,2,Internet,RoundTrip,276,3,22,4,PEKSBW,Indonesia,0,1,0,6.42,1
28817,3,Internet,RoundTrip,296,3,6,1,PEKSGN,Vietnam,1,0,0,6.42,0
28818,1,Internet,RoundTrip,24,3,14,7,PEKSIN,Singapore,0,0,0,6.42,0
28819,2,Internet,RoundTrip,41,3,15,5,PEKSIN,China,1,0,0,6.42,0
28820,1,Internet,RoundTrip,40,3,2,6,PEKSIN,China,0,0,0,6.42,0
28821,1,Internet,RoundTrip,223,3,2,5,PEKSIN,United States,0,0,0,6.42,0
28822,2,Internet,RoundTrip,411,3,2,1,PEKSIN,Singapore,0,0,0,6.42,0
28823,1,Internet,RoundTrip,25,3,2,2,PEKSIN,China,0,0,0,6.42,0
28824,1,Internet,RoundTrip,13,3,9,3,PEKSIN,Singapore,1,1,0,6.42,0
28825,1,Internet,RoundTrip,40,3,2,6,PEKSIN,China,0,0,0,6.42,0
28826,1,Internet,RoundTrip,30,3,4,2,PEKSIN,United States,0,0,1,6.42,0
28827,1,Internet,RoundTrip,58,3,2,3,PEKSIN,China,0,0,0,6.42,1
28828,9,Internet,RoundTrip,87,3,8,1,PEKSUB,Indonesia,0,0,0,6.42,0
28829,1,Internet,RoundTrip,87,3,2,1,PEKSUB,Indonesia,0,0,0,6.42,0
28830,6,Internet,RoundTrip,87,3,8,1,PEKSUB,Indonesia,0,0,0,6.42,0
28831,9,Internet,RoundTrip,87,3,8,1,PEKSUB,Indonesia,0,0,0,6.42,0
28832,2,Internet,RoundTrip,58,3,4,2,PEKSUB,Indonesia,1,0,1,6.42,0
28833,9,Internet,RoundTrip,87,3,8,1,PEKSUB,Indonesia,0,0,0,6.42,0
28834,1,Internet,RoundTrip,87,3,8,1,PEKSUB,Indonesia,0,0,0,6.42,0
28835,3,Internet,RoundTrip,24,3,12,3,PEKSYD,Australia,0,0,1,8.58,0
28836,1,Internet,RoundTrip,41,3,0,6,PEKSYD,Australia,1,0,1,8.58,0
28837,2,Internet,RoundTrip,106,3,2,3,PENPER,Malaysia,1,1,1,5.62,1
28838,1,Internet,RoundTrip,108,3,1,1,PENPER,Malaysia,0,1,1,5.62,1
28839,1,Internet,RoundTrip,22,3,7,2,PENPER,Malaysia,0,0,0,5.62,0
28840,1,Internet,RoundTrip,16,3,15,1,PENPER,Australia,0,1,0,5.62,0
28841,4,Internet,RoundTrip,28,3,12,1,PENPER,Malaysia,0,0,0,5.62,0
28842,2,Mobile,RoundTrip,261,3,3,2,PENPER,Australia,0,1,1,5.62,0
28843,2,Internet,RoundTrip,61,3,8,6,PENPER,Malaysia,0,0,0,5.62,1
28844,1,Internet,RoundTrip,2,3,15,1,PENPER,Malaysia,0,0,0,5.62,1
28845,1,Mobile,RoundTrip,160,3,16,5,PENPER,Australia,0,0,1,5.62,0
28846,2,Internet,RoundTrip,287,3,2,4,PENPER,Australia,0,0,1,5.62,0
28847,4,Internet,RoundTrip,124,3,13,5,PENPER,Malaysia,1,1,0,5.62,0
28848,1,Mobile,RoundTrip,0,3,1,4,PENPER,Australia,1,1,1,5.62,0
28849,4,Mobile,RoundTrip,111,3,14,7,PENPER,Malaysia,0,0,0,5.62,0
28850,1,Internet,RoundTrip,23,3,5,2,PENPER,Malaysia,1,0,0,5.62,1
28851,1,Internet,RoundTrip,68,3,8,7,PENPER,Australia,1,1,1,5.62,1
28852,1,Internet,RoundTrip,31,3,4,6,PENPER,Malaysia,1,1,0,5.62,1
28853,7,Internet,RoundTrip,6,3,11,4,PENPER,Malaysia,1,0,0,5.62,0
28854,1,Internet,RoundTrip,6,3,13,6,PENPER,Australia,0,0,0,5.62,0
28855,2,Mobile,RoundTrip,7,3,11,3,PENPER,Australia,0,1,1,5.62,0
28856,1,Internet,RoundTrip,43,3,3,3,PENPER,Australia,0,0,0,5.62,0
28857,1,Internet,RoundTrip,1,3,7,2,PENPER,Australia,0,0,0,5.62,0
28858,1,Internet,RoundTrip,17,3,12,4,PENPER,Malaysia,1,0,0,5.62,1
28859,1,Internet,RoundTrip,45,3,13,1,PENPER,Australia,0,0,1,5.62,0
28860,1,Internet,RoundTrip,3,3,18,6,PENPER,Malaysia,1,0,0,5.62,1
28861,1,Internet,RoundTrip,31,3,4,6,PENPER,Malaysia,1,1,0,5.62,1
28862,2,Internet,RoundTrip,5,3,6,5,PENPER,Malaysia,1,0,1,5.62,1
28863,2,Internet,RoundTrip,86,3,13,2,PENPER,Australia,1,0,1,5.62,0
28864,1,Internet,RoundTrip,3,3,8,5,PENPER,Malaysia,0,0,0,5.62,0
28865,3,Internet,RoundTrip,28,3,13,1,PENPER,Malaysia,0,1,1,5.62,0
28866,1,Internet,RoundTrip,184,3,6,2,PENPER,Malaysia,0,0,0,5.62,1
28867,7,Internet,RoundTrip,6,3,11,4,PENPER,Malaysia,1,0,0,5.62,0
28868,1,Internet,RoundTrip,2,3,11,2,PENPER,Malaysia,1,0,0,5.62,0
28869,3,Mobile,RoundTrip,31,3,1,2,PENPER,Australia,1,0,1,5.62,0
28870,1,Internet,RoundTrip,8,3,7,5,PENPER,Malaysia,1,0,0,5.62,0
28871,1,Internet,RoundTrip,3,3,4,5,PENPER,Australia,1,0,0,5.62,0
28872,7,Internet,RoundTrip,38,3,8,4,PENPER,Malaysia,1,1,0,5.62,1
28873,1,Mobile,RoundTrip,62,3,7,5,PENPER,Australia,0,0,0,5.62,0
28874,1,Internet,RoundTrip,10,3,8,3,PENPER,Malaysia,0,1,1,5.62,0
28875,1,Internet,RoundTrip,52,3,4,1,PENPUS,Malaysia,0,0,1,6.33,1
28876,2,Internet,RoundTrip,3,3,12,6,PENPUS,Malaysia,1,0,1,6.33,1
28877,1,Internet,RoundTrip,6,3,9,2,PENPUS,South Korea,1,1,0,6.33,1
28878,2,Internet,RoundTrip,5,3,10,5,PENPUS,South Korea,0,0,0,6.33,0
28879,2,Internet,RoundTrip,32,3,8,2,PENPUS,Malaysia,0,0,0,6.33,1
28880,1,Internet,RoundTrip,7,3,2,2,PENPUS,Malaysia,1,1,1,6.33,1
28881,1,Internet,RoundTrip,9,3,5,1,PENPUS,South Korea,1,0,0,6.33,0
28882,1,Internet,RoundTrip,41,3,14,6,PENPVG,Malaysia,0,0,0,5.33,0
28883,1,Internet,RoundTrip,12,3,2,3,PENPVG,Malaysia,1,0,0,5.33,1
28884,2,Internet,RoundTrip,9,3,11,2,PENPVG,Malaysia,1,0,1,5.33,1
28885,3,Internet,RoundTrip,5,3,16,6,PENPVG,Malaysia,1,0,0,5.33,0
28886,1,Internet,RoundTrip,6,3,9,5,PENPVG,China,1,1,0,5.33,1
28887,3,Internet,RoundTrip,7,3,14,4,PENPVG,Malaysia,0,1,0,5.33,0
28888,4,Internet,RoundTrip,240,3,8,4,PENPVG,Malaysia,1,0,0,5.33,0
28889,1,Mobile,RoundTrip,9,3,1,2,PENPVG,Malaysia,0,1,0,5.33,1
28890,1,Internet,RoundTrip,0,3,1,5,PENPVG,Malaysia,0,1,0,5.33,1
28891,1,Internet,RoundTrip,4,3,8,5,PENPVG,Singapore,0,0,0,5.33,1
28892,1,Internet,RoundTrip,1,3,9,2,PENPVG,Malaysia,0,0,0,5.33,0
28893,1,Internet,RoundTrip,19,3,2,5,PENPVG,Malaysia,0,0,0,5.33,0
28894,1,Internet,RoundTrip,4,3,13,3,PENPVG,Malaysia,1,1,1,5.33,1
28895,3,Internet,RoundTrip,40,3,3,4,PENPVG,Malaysia,0,0,0,5.33,0
28896,1,Internet,RoundTrip,91,3,13,5,PENPVG,United States,0,0,0,5.33,0
28897,2,Internet,RoundTrip,14,3,8,1,PENPVG,Malaysia,0,1,0,5.33,0
28898,1,Internet,RoundTrip,54,3,3,7,PENPVG,Malaysia,0,1,0,5.33,0
28899,1,Mobile,RoundTrip,35,3,9,7,PENPVG,Malaysia,1,1,1,5.33,0
28900,1,Mobile,RoundTrip,97,3,14,6,PENPVG,Malaysia,0,0,0,5.33,0
28901,1,Internet,RoundTrip,14,3,3,7,PENPVG,Malaysia,1,0,0,5.33,1
28902,1,Internet,RoundTrip,127,3,8,3,PENPVG,China,0,1,1,5.33,1
28903,1,Mobile,RoundTrip,35,3,4,5,PENPVG,China,0,1,0,5.33,0
28904,2,Internet,RoundTrip,14,3,7,3,PENPVG,Malaysia,1,0,1,5.33,1
28905,1,Mobile,RoundTrip,18,3,13,7,PENPVG,Malaysia,0,0,1,5.33,0
28906,2,Internet,RoundTrip,4,3,9,7,PENPVG,Malaysia,1,1,1,5.33,1
28907,2,Mobile,RoundTrip,293,3,4,4,PENPVG,Malaysia,1,0,0,5.33,1
28908,2,Internet,RoundTrip,90,3,13,2,PENPVG,Malaysia,1,1,1,5.33,1
28909,1,Internet,RoundTrip,3,3,13,1,PENPVG,United States,0,0,0,5.33,0
28910,1,Internet,RoundTrip,5,3,11,5,PENPVG,China,1,0,0,5.33,0
28911,1,Internet,RoundTrip,25,3,16,7,PENPVG,Malaysia,0,0,1,5.33,1
28912,4,Internet,RoundTrip,23,3,12,3,PENPVG,Malaysia,1,1,1,5.33,0
28913,1,Internet,RoundTrip,159,3,7,6,PENPVG,China,0,0,0,5.33,0
28914,1,Internet,RoundTrip,9,3,5,2,PENPVG,Malaysia,0,0,1,5.33,0
28915,1,Internet,RoundTrip,1,3,12,5,PENPVG,Malaysia,1,0,0,5.33,0
28916,1,Internet,RoundTrip,7,3,15,2,PENPVG,Malaysia,0,0,1,5.33,0
28917,2,Internet,RoundTrip,5,3,4,2,PENPVG,United States,0,0,0,5.33,0
28918,1,Internet,RoundTrip,25,3,7,7,PENPVG,Malaysia,0,0,0,5.33,0
28919,1,Internet,RoundTrip,8,3,6,2,PENPVG,Malaysia,1,0,0,5.33,1
28920,2,Internet,RoundTrip,18,3,8,4,PENPVG,Malaysia,0,0,0,5.33,1
28921,2,Internet,RoundTrip,12,3,3,3,PENPVG,Malaysia,1,0,0,5.33,0
28922,1,Internet,RoundTrip,3,3,5,3,PENPVG,China,1,0,0,5.33,0
28923,2,Internet,RoundTrip,136,3,15,2,PENPVG,Singapore,0,1,0,5.33,1
28924,2,Internet,RoundTrip,44,3,12,1,PENSYD,Japan,1,0,1,8.58,1
28925,1,Internet,RoundTrip,5,3,6,3,PENSYD,Malaysia,1,0,1,8.58,0
28926,1,Internet,RoundTrip,7,3,8,3,PENSYD,Australia,1,1,1,8.58,0
28927,1,Internet,RoundTrip,2,3,12,5,PENSYD,Malaysia,0,0,0,8.58,0
28928,1,Internet,RoundTrip,25,3,9,7,PENSYD,Australia,0,1,1,8.58,0
28929,1,Internet,RoundTrip,14,3,2,2,PENSYD,Australia,1,0,1,8.58,0
28930,1,Internet,RoundTrip,13,3,1,3,PENSYD,Australia,0,1,0,8.58,0
28931,1,Internet,RoundTrip,5,3,10,2,PENSYD,Malaysia,0,0,1,8.58,0
28932,1,Internet,RoundTrip,32,3,11,7,PENSYD,Australia,1,0,0,8.58,0
28933,1,Internet,RoundTrip,217,3,3,4,PENSYD,Australia,0,0,0,8.58,0
28934,1,Internet,RoundTrip,0,3,2,3,PENSYD,Australia,0,0,1,8.58,0
28935,4,Internet,RoundTrip,83,3,8,5,PENSYD,Australia,1,0,1,8.58,0
28936,1,Internet,RoundTrip,35,3,15,3,PENSYD,Malaysia,0,1,0,8.58,0
28937,1,Internet,RoundTrip,8,3,10,2,PENSYD,Australia,1,1,1,8.58,0
28938,1,Internet,RoundTrip,3,3,5,5,PENSYD,Malaysia,0,0,1,8.58,0
28939,1,Internet,RoundTrip,8,3,1,2,PENSYD,Australia,1,1,1,8.58,0
28940,1,Internet,RoundTrip,27,3,14,3,PENSYD,Australia,0,1,1,8.58,0
28941,1,Internet,RoundTrip,13,3,11,6,PENSYD,Australia,1,0,1,8.58,0
28942,1,Internet,RoundTrip,1,3,8,2,PENSYD,Australia,1,0,0,8.58,0
28943,1,Internet,RoundTrip,1,3,11,3,PENSYD,Australia,0,0,0,8.58,0
28944,1,Internet,RoundTrip,8,3,1,5,PENSYD,Australia,1,1,1,8.58,0
28945,1,Internet,RoundTrip,22,3,5,5,PENSYD,Australia,0,1,1,8.58,0
28946,1,Internet,RoundTrip,13,3,9,3,PENSYD,Australia,1,1,0,8.58,0
28947,1,Mobile,RoundTrip,10,3,12,2,PENTPE,Taiwan,0,0,0,4.67,0
28948,2,Internet,RoundTrip,34,3,2,5,PENTPE,Taiwan,0,0,0,4.67,1
28949,1,Internet,RoundTrip,8,3,14,4,PENTPE,Malaysia,0,0,1,4.67,1
28950,1,Mobile,RoundTrip,18,3,10,7,PENTPE,Taiwan,0,0,0,4.67,0
28951,2,Internet,RoundTrip,16,3,11,6,PENTPE,Malaysia,1,0,0,4.67,0
28952,1,Internet,RoundTrip,48,3,21,5,PENTPE,Taiwan,1,0,0,4.67,0
28953,1,Internet,RoundTrip,4,3,8,4,PENTPE,Malaysia,1,1,1,4.67,1
28954,1,Internet,RoundTrip,0,3,0,5,PENTPE,Taiwan,0,1,0,4.67,1
28955,1,Internet,RoundTrip,101,3,2,7,PENTPE,Taiwan,0,0,0,4.67,1
28956,1,Internet,RoundTrip,9,3,13,1,PENTPE,Malaysia,0,0,0,4.67,0
28957,1,Internet,RoundTrip,5,3,9,1,PENTPE,Malaysia,1,1,1,4.67,1
28958,1,Internet,RoundTrip,2,3,15,7,PENTPE,Taiwan,1,0,1,4.67,1
28959,2,Internet,RoundTrip,4,3,6,3,PENTPE,Malaysia,1,0,0,4.67,1
28960,2,Internet,RoundTrip,9,3,2,3,PENTPE,Malaysia,0,0,1,4.67,1
28961,1,Internet,RoundTrip,8,3,2,3,PENTPE,Malaysia,0,0,0,4.67,0
28962,1,Internet,RoundTrip,75,3,23,7,PENTPE,Taiwan,0,0,0,4.67,0
28963,1,Internet,RoundTrip,1,3,12,3,PENTPE,Malaysia,0,0,0,4.67,0
28964,3,Internet,RoundTrip,88,3,7,7,PENTPE,Malaysia,1,1,1,4.67,0
28965,1,Internet,RoundTrip,17,3,10,2,PENTPE,Taiwan,0,0,0,4.67,1
28966,1,Internet,RoundTrip,9,3,13,3,PENTPE,Taiwan,1,1,0,4.67,1
28967,2,Internet,RoundTrip,35,3,16,4,PENTPE,Taiwan,1,0,0,4.67,0
28968,1,Internet,RoundTrip,0,3,10,2,PENTPE,Malaysia,0,0,0,4.67,0
28969,4,Mobile,RoundTrip,71,3,5,4,PENTPE,Malaysia,1,0,1,4.67,1
28970,2,Internet,RoundTrip,20,3,1,4,PENTPE,Taiwan,1,0,0,4.67,1
28971,1,Internet,RoundTrip,4,3,1,3,PENTPE,Malaysia,0,0,1,4.67,0
